"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"lated",2,2,2,2,0.04,0.4771,0.02,0.4771,5,555.718041477106,804.505882352941,1.15,12,0.4771
"latke",2,2,2,2,0.04,0.4771,0.02,0.4771,5,563.354515523983,786.529411764706,1.8,2,0.4771
"Laury",26,2,0,0,0.51,1.4314,0.02,0.4771,5,560.957293080053,790.529411764706,1.9,2,0.4771
"Laver",3,2,0,0,0.06,0.6021,0.02,0.4771,5,521.197858967195,752.250980392157,1.6,6,0.4771
"leant",2,2,2,2,0.04,0.4771,0.02,0.4771,5,526.848764865511,763.78431372549,1.65,4,0.4771
"Leger",9,2,0,0,0.18,1,0.02,0.4771,5,543.712217655039,834.819607843137,1.9,1,0.4771
"Lethe",2,2,0,0,0.04,0.4771,0.02,0.4771,5,519.155956181657,820.023529411765,2,0,0.4771
"Lieut",6,2,1,1,0.12,0.8451,0.02,0.4771,5,548.13044204113,746.282352941176,2.6,0,0.4771
"Liman",2,2,0,0,0.04,0.4771,0.02,0.4771,5,572.431052624576,826.843137254902,1.95,0,0.4771
"Limpy",3,2,1,1,0.06,0.6021,0.02,0.4771,5,678.905800542739,893.501960784314,1.8,4,0.4771
"Lindo",3,2,1,1,0.06,0.6021,0.02,0.4771,5,565.321015909754,818.498039215686,1.75,2,0.4771
"lithe",2,2,2,2,0.04,0.4771,0.02,0.4771,5,584.918420597546,753.796078431373,1.85,2,0.4771
"Llano",3,2,1,1,0.06,0.6021,0.02,0.4771,5,556.190957644928,784,2,0,0.4771
"loafs",2,2,2,2,0.04,0.4771,0.02,0.4771,5,546.326026950806,772.078431372549,1.75,3,0.4771
"Locky",18,2,2,1,0.35,1.2788,0.02,0.4771,5,590.038181419107,833.678431372549,1.85,3,0.4771
"logon",2,2,2,2,0.04,0.4771,0.02,0.4771,5,574.027599302949,829.525490196078,1.8,2,0.4771
"loupe",2,2,2,2,0.04,0.4771,0.02,0.4771,5,563.32709779977,818.466666666667,1.85,2,0.4771
"Lucan",2,2,0,0,0.04,0.4771,0.02,0.4771,5,493.741673317901,786.874509803922,1.95,0,0.4771
"Lummy",2,2,0,0,0.04,0.4771,0.02,0.4771,5,653.207568441215,913.243137254902,1.65,7,0.4771
"Lunas",2,2,0,0,0.04,0.4771,0.02,0.4771,5,475.449307606351,799.349019607843,1.95,0,0.4771
"maces",2,2,2,2,0.04,0.4771,0.02,0.4771,5,468.590571873253,833.188235294118,1.4,11,0.4771
"Mandi",4,2,0,0,0.08,0.699,0.02,0.4771,5,583.801164631387,890.690196078431,1.8,3,0.4771
"manes",2,2,2,2,0.04,0.4771,0.02,0.4771,5,465.895239710537,853,1.1,17,0.4771
"manse",2,2,2,2,0.04,0.4771,0.02,0.4771,5,486.815572538376,853,1.85,2,0.4771
"Manus",2,2,0,0,0.04,0.4771,0.02,0.4771,5,494.093986617712,867.752941176471,1.8,2,0.4771
"marts",3,2,2,1,0.06,0.6021,0.02,0.4771,5,511.792917098996,803.2,1.25,12,0.4771
"matza",2,2,2,2,0.04,0.4771,0.02,0.4771,5,512.394062441801,818.003921568627,1.9,1,0.4771
"mauls",2,2,2,2,0.04,0.4771,0.02,0.4771,5,544.471943092025,813.333333333333,1.75,4,0.4771
"meads",2,2,1,1,0.04,0.4771,0.02,0.4771,5,509.592636416845,893.721568627451,1.5,9,0.4771
"Meese",3,2,0,0,0.06,0.6021,0.02,0.4771,5,499.397478516507,873.513725490196,1.85,3,0.4771
"Mendy",30,2,0,0,0.59,1.4914,0.02,0.4771,5,596.014916726526,942.513725490196,1.95,1,0.4771
"meson",2,2,1,1,0.04,0.4771,0.02,0.4771,5,497.208707132784,849.211764705882,1.95,1,0.4771
"mezzo",3,2,2,2,0.06,0.6021,0.02,0.4771,5,505.25325178918,812.43137254902,2.65,0,0.4771
"miler",2,2,1,1,0.04,0.4771,0.02,0.4771,5,596.942411605075,763.117647058824,1.55,6,0.4771
"Milty",6,2,0,0,0.12,0.8451,0.02,0.4771,5,681.219037832228,815.58431372549,1.85,2,0.4771
"mimeo",4,2,4,2,0.08,0.699,0.02,0.4771,5,583.096124324898,863.988235294118,1.85,2,0.4771
"mimsy",3,2,2,1,0.06,0.6021,0.02,0.4771,5,642.123299944128,880.235294117647,2,0,0.4771
"minge",2,2,2,2,0.04,0.4771,0.02,0.4771,5,582.627067204085,875.011764705882,1.45,9,0.4771
"minim",2,2,2,2,0.04,0.4771,0.02,0.4771,5,632.283686513953,834.603921568627,1.85,2,0.4771
"minis",2,2,2,2,0.04,0.4771,0.02,0.4771,5,556.424672759197,781.988235294118,1.5,8,0.4771
"Minny",4,2,0,0,0.08,0.699,0.02,0.4771,5,602.588490036447,866.858823529412,1.65,7,0.4771
"Minot",2,2,0,0,0.04,0.4771,0.02,0.4771,5,569.472026897596,824.760784313725,1.85,2,0.4771
"Mizar",2,2,0,0,0.04,0.4771,0.02,0.4771,5,559.887834224597,796.623529411765,2,0,0.4771
"monic",2,2,1,1,0.04,0.4771,0.02,0.4771,5,543.408407827173,801.803921568627,1.75,5,0.4771
"moony",2,2,2,2,0.04,0.4771,0.02,0.4771,5,563.769866576209,869.035294117647,1.7,5,0.4771
"mossy",2,2,2,2,0.04,0.4771,0.02,0.4771,5,560.029368531672,859.909803921569,1.8,4,0.4771
"muffs",2,2,2,2,0.04,0.4771,0.02,0.4771,5,583.309699497165,838.658823529412,1.75,5,0.4771
"Muggs",2,2,0,0,0.04,0.4771,0.02,0.4771,5,612.524772527734,971.019607843137,1.95,1,0.4771
"Mungo",5,2,0,0,0.1,0.7782,0.02,0.4771,5,579.168831643917,922.054901960784,1.9,2,0.4771
"mysel",2,2,2,2,0.04,0.4771,0.02,0.4771,5,651.766506371883,840.035294117647,2.1,0,0.4771
"Nable",11,2,3,1,0.22,1.0792,0.02,0.4771,5,563.973237422512,885.96862745098,1.7,5,0.4771
"Naiad",2,2,0,0,0.04,0.4771,0.02,0.4771,5,542.373104397796,885.317647058824,2,0,0.4771
"namby",2,2,2,2,0.04,0.4771,0.02,0.4771,5,578.129363210683,912.905882352941,1.95,1,0.4771
"Nants",4,2,0,0,0.08,0.699,0.02,0.4771,5,481.141644052463,855.439215686275,1.75,4,0.4771
"nawab",2,2,1,1,0.04,0.4771,0.02,0.4771,5,520.591679969137,867.556862745098,2.6,0,0.4771
"nertz",2,2,1,1,0.04,0.4771,0.02,0.4771,5,479.717985606724,742.054901960784,1.9,2,0.4771
"Newel",3,2,1,1,0.06,0.6021,0.02,0.4771,5,586.763869822011,867.109803921569,1.95,1,0.4771
"newsy",2,2,2,2,0.04,0.4771,0.02,0.4771,5,548.36124258387,841.43137254902,1.9,1,0.4771
"ninos",2,2,2,2,0.04,0.4771,0.02,0.4771,5,470.980964828263,769,1.8,4,0.4771
"Nisei",3,2,0,0,0.06,0.6021,0.02,0.4771,5,554.055957511904,800.035294117647,2.1,0,0.4771
"Nitta",7,2,0,0,0.14,0.9031,0.02,0.4771,5,556.088257243194,803.517647058824,2,0,0.4771
"nitty",2,2,2,2,0.04,0.4771,0.02,0.4771,5,583.422279644557,754.176470588235,1.55,9,0.4771
"Nobby",2,2,0,0,0.04,0.4771,0.02,0.4771,5,599.867039800994,964.603921568627,1.7,6,0.4771
"nobis",3,2,2,1,0.06,0.6021,0.02,0.4771,5,506.008169712931,803.533333333333,1.95,0,0.4771
"Noons",13,2,0,0,0.25,1.1461,0.02,0.4771,5,476.540236650968,867.521568627451,1.7,6,0.4771
"oaken",2,2,1,1,0.04,0.4771,0.02,0.4771,5,481.617559927633,832.254901960784,1.9,2,0.4771
"oboes",2,2,2,2,0.04,0.4771,0.02,0.4771,5,471.665500705029,832.917647058823,1.9,0,0.4771
"odder",2,2,2,2,0.04,0.4771,0.02,0.4771,5,535.792386330379,861.427450980392,1.75,4,0.4771
"oinks",2,2,2,2,0.04,0.4771,0.02,0.4771,5,518.879633250856,791.745098039216,1.45,10,0.4771
"oleic",13,2,11,1,0.25,1.1461,0.02,0.4771,5,560.964083991804,723.764705882353,2.55,0,0.4771
"Ophir",2,2,0,0,0.04,0.4771,0.02,0.4771,5,621.352103785882,862.274509803922,2.7,0,0.4771
"orang",5,2,4,2,0.1,0.7782,0.02,0.4771,5,530.71964575518,831.882352941176,1.8,1,0.4771
"orate",2,2,2,2,0.04,0.4771,0.02,0.4771,5,493.973663101603,756.803921568627,1.7,4,0.4771
"orcas",5,2,5,2,0.1,0.7782,0.02,0.4771,5,466.760544204112,753.980392156863,1.95,0,0.4771
"ovoid",2,2,1,1,0.04,0.4771,0.02,0.4771,5,584.172794450207,778.549019607843,2.5,1,0.4771
"Pacha",18,2,0,0,0.35,1.2788,0.02,0.4771,5,506.901580998748,844.713725490196,1.9,2,0.4771
"palmy",2,2,2,2,0.04,0.4771,0.02,0.4771,5,654.56597826376,898.286274509804,1.7,4,0.4771
"paras",2,2,2,2,0.04,0.4771,0.02,0.4771,5,484.130934232579,827.349019607843,1.65,4,0.4771
"parch",2,2,2,2,0.04,0.4771,0.02,0.4771,5,521.73659177375,842.725490196078,1.6,5,0.4771
"pared",2,2,2,2,0.04,0.4771,0.02,0.4771,5,529.81484489318,874.262745098039,1.1,12,0.4771
"paren",2,2,1,1,0.04,0.4771,0.02,0.4771,5,491.656171681697,833.541176470588,1.75,2,0.4771
"parli",2,2,1,1,0.04,0.4771,0.02,0.4771,5,610.412912044056,768.752941176471,1.95,1,0.4771
"paves",2,2,1,1,0.04,0.4771,0.02,0.4771,5,497.631438396252,824.529411764706,1.4,11,0.4771
"peaky",2,2,2,2,0.04,0.4771,0.02,0.4771,5,583.104852076515,902.701960784314,1.65,6,0.4771
"Peart",2,2,0,0,0.04,0.4771,0.02,0.4771,5,528.512155133423,784.58431372549,1.9,2,0.4771
"peepy",6,2,6,2,0.12,0.8451,0.02,0.4771,5,592.124725969084,928.580392156863,1.8,3,0.4771
"Pekin",6,2,0,0,0.12,0.8451,0.02,0.4771,5,569.052855375527,823.956862745098,1.9,0,0.4771
"peony",2,2,2,2,0.04,0.4771,0.02,0.4771,5,551.586912363315,876.16862745098,1.75,3,0.4771
"Peres",8,2,0,0,0.16,0.9542,0.02,0.4771,5,478.108902679116,797.521568627451,1.75,3,0.4771
"perms",2,2,2,2,0.04,0.4771,0.02,0.4771,5,541.567800702369,873.243137254902,1.65,4,0.4771
"perse",2,2,2,2,0.04,0.4771,0.02,0.4771,5,498.72976760582,825.058823529412,1.65,5,0.4771
"phial",3,2,2,2,0.06,0.6021,0.02,0.4771,5,621.617114294835,826.129411764706,2,0,0.4771
"phono",2,2,2,2,0.04,0.4771,0.02,0.4771,5,534.880464655331,884.486274509804,1.85,3,0.4771
"Pieta",2,2,0,0,0.04,0.4771,0.02,0.4771,5,545.248079788223,778.03137254902,1.8,2,0.4771
"pigmy",4,2,3,2,0.08,0.699,0.02,0.4771,5,695.151905579055,942.81568627451,1.9,2,0.4771
"pilin",2,2,1,1,0.04,0.4771,0.02,0.4771,5,626.154756298718,763.960784313726,1.95,0,0.4771
"pinon",2,2,2,2,0.04,0.4771,0.02,0.4771,5,531.587147817062,826.105882352941,1.85,2,0.4771
"Pinus",2,2,0,0,0.04,0.4771,0.02,0.4771,5,520.116173810092,784.062745098039,1.85,2,0.4771
"pions",2,2,2,2,0.04,0.4771,0.02,0.4771,5,521.252480245828,818.76862745098,1.6,3,0.4771
"Pippy",6,2,0,0,0.12,0.8451,0.02,0.4771,5,683.672214462446,918.78431372549,1.5,10,0.4771
"Plash",5,2,1,1,0.1,0.7782,0.02,0.4771,5,578.306965839251,829.094117647059,1.8,3,0.4771
"pleny",3,2,3,2,0.06,0.6021,0.02,0.4771,5,612.437517625773,851.862745098039,1.95,0,0.4771
"plink",15,2,12,2,0.29,1.2041,0.02,0.4771,5,626.596121664404,824.545098039216,1.55,6,0.4771
"plods",2,2,2,2,0.04,0.4771,0.02,0.4771,5,583.096142948358,867.474509803922,1.65,5,0.4771
"pommy",2,2,1,1,0.04,0.4771,0.02,0.4771,5,657.537354005373,968.741176470588,1.85,3,0.4771
"pooed",2,2,2,2,0.04,0.4771,0.02,0.4771,5,531.425843376698,896.211764705882,1.65,5,0.4771
"Pooka",24,2,10,1,0.47,1.3979,0.02,0.4771,5,540.696553994731,851.843137254902,1.95,0,0.4771
"Posey",28,2,0,0,0.55,1.4624,0.02,0.4771,5,544.83899952111,841.294117647059,1.8,4,0.4771
"Potus",3,2,0,0,0.06,0.6021,0.02,0.4771,5,509.67214661984,794.933333333333,1.95,1,0.4771
"prate",2,2,2,2,0.04,0.4771,0.02,0.4771,5,531.048477532124,812.121568627451,1.55,5,0.4771
"preps",2,2,1,1,0.04,0.4771,0.02,0.4771,5,550.805164684597,877.733333333333,1.7,4,0.4771
"Preta",2,2,0,0,0.04,0.4771,0.02,0.4771,5,534.262950621224,784.58431372549,1.9,2,0.4771
"prigs",2,2,1,1,0.04,0.4771,0.02,0.4771,5,589.167388325749,843.78431372549,1.65,3,0.4771
"profs",2,2,2,2,0.04,0.4771,0.02,0.4771,5,558.608171043178,822.176470588235,1.7,4,0.4771
"Puggy",4,2,1,1,0.08,0.699,0.02,0.4771,5,667.131095192485,945.874509803922,1.85,3,0.4771
"Pulis",2,2,0,0,0.04,0.4771,0.02,0.4771,5,581.249730624948,754.207843137255,1.9,1,0.4771
"pulpy",3,2,3,2,0.06,0.6021,0.02,0.4771,5,662.783123819404,891.819607843137,1.9,1,0.4771
"Pumas",3,2,0,0,0.06,0.6021,0.02,0.4771,5,534.594414957297,865.419607843137,1.95,1,0.4771
"Punic",3,2,0,0,0.06,0.6021,0.02,0.4771,5,542.385881421766,771.588235294118,1.9,2,0.4771
"punny",2,2,2,2,0.04,0.4771,0.02,0.4771,5,556.485032724078,871.905882352941,1.55,8,0.4771
"pupae",2,2,2,2,0.04,0.4771,0.02,0.4771,5,541.184597733257,901.878431372549,1.85,1,0.4771
"pupas",2,2,2,2,0.04,0.4771,0.02,0.4771,5,531.69350506824,897.447058823529,1.8,2,0.4771
"pyres",2,2,2,2,0.04,0.4771,0.02,0.4771,5,571.90927115758,843.094117647059,1.85,2,0.4771
"Quale",8,2,0,0,0.16,0.9542,0.02,0.4771,5,596.142028493893,856.207843137255,1.95,0,0.4771
"quiff",3,2,3,2,0.06,0.6021,0.02,0.4771,5,638.301360177719,812.039215686274,1.95,1,0.4771
"Quirt",45,2,1,1,0.88,1.6628,0.02,0.4771,5,614.709501290338,800.18431372549,1.9,2,0.4771
"Quito",2,2,0,0,0.04,0.4771,0.02,0.4771,5,601.775824753237,825.921568627451,1.95,0,0.4771
"raggy",2,2,1,1,0.04,0.4771,0.02,0.4771,5,626.332565115597,903.313725490196,1.75,3,0.4771
"Rathe",14,2,0,0,0.27,1.1761,0.02,0.4771,5,515.541646712958,874.466666666667,1.9,2,0.4771
"reave",2,2,2,2,0.04,0.4771,0.02,0.4771,5,492.096724266367,747.905882352941,1.75,3,0.4771
"recur",2,2,2,2,0.04,0.4771,0.02,0.4771,5,484.790621092398,721.717647058824,1.9,1,0.4771
"Reles",39,2,0,0,0.76,1.6021,0.02,0.4771,5,512.846185516267,831.458823529412,1.9,1,0.4771
"rends",2,2,2,2,0.04,0.4771,0.02,0.4771,5,480.828261766034,818.917647058823,1.3,11,0.4771
"reran",2,2,2,2,0.04,0.4771,0.02,0.4771,5,473.590458802244,752.486274509804,1.95,1,0.4771
"resty",2,2,2,2,0.04,0.4771,0.02,0.4771,5,540.202550748928,771.905882352941,1.75,4,0.4771
"Ricks",10,2,1,1,0.2,1.0414,0.02,0.4771,5,549.717379014019,832.219607843137,1.5,9,0.4771
"risus",2,2,1,1,0.04,0.4771,0.02,0.4771,5,493.958282783939,723.207843137255,1.9,2,0.4771
"Rogan",2,2,0,0,0.04,0.4771,0.02,0.4771,5,543.004583366588,917.905882352941,1.7,5,0.4771
"Ronin",8,2,0,0,0.16,0.9542,0.02,0.4771,5,526.682646260673,831.074509803922,1.95,1,0.4771
"roved",2,2,2,2,0.04,0.4771,0.02,0.4771,5,533.371993641417,787.745098039216,1.65,6,0.4771
"ruing",2,2,1,1,0.04,0.4771,0.02,0.4771,5,555.54549112725,788.635294117647,1.65,3,0.4771
"rumpy",2,2,1,1,0.04,0.4771,0.02,0.4771,5,628.478922898873,885.898039215686,1.5,7,0.4771
"runic",2,2,2,2,0.04,0.4771,0.02,0.4771,5,514.198607896345,718.070588235294,1.9,2,0.4771
"Sabin",2,2,0,0,0.04,0.4771,0.02,0.4771,5,545.133928618936,858.01568627451,1.7,3,0.4771
"sagas",3,2,3,2,0.06,0.6021,0.02,0.4771,5,481.411164099288,852.282352941176,1.85,1,0.4771
"Sager",2,2,0,0,0.04,0.4771,0.02,0.4771,5,537.422539042753,877.882352941176,1.55,8,0.4771
"Salat",3,2,1,1,0.06,0.6021,0.02,0.4771,5,553.47823117035,808.286274509804,1.95,0,0.4771
"saman",2,2,1,1,0.04,0.4771,0.02,0.4771,5,492.224591614121,854.145098039216,1.8,2,0.4771
"sates",2,2,1,1,0.04,0.4771,0.02,0.4771,5,438.680545800408,778.964705882353,1.05,16,0.4771
"Scats",2,2,0,0,0.04,0.4771,0.02,0.4771,5,489.267007875062,812.752941176471,1.8,2,0.4771
"schiz",2,2,2,2,0.04,0.4771,0.02,0.4771,5,513.389272221777,758.76862745098,2.1,0,0.4771
"scion",12,2,11,2,0.24,1.1139,0.02,0.4771,5,485.940418894829,749.188235294118,2,0,0.4771
"scrag",2,2,2,2,0.04,0.4771,0.02,0.4771,5,516.299758560139,810.282352941176,1.8,2,0.4771
"scree",2,2,1,1,0.04,0.4771,0.02,0.4771,5,451.045078750631,755.478431372549,1.8,3,0.4771
"Sealy",3,2,0,0,0.06,0.6021,0.02,0.4771,5,593.610371271981,843.690196078431,1.95,1,0.4771
"Selah",6,2,0,0,0.12,0.8451,0.02,0.4771,5,556.002722350811,854.650980392157,2,0,0.4771
"Sensa",30,2,0,0,0.59,1.4914,0.02,0.4771,5,474.232271130974,851.078431372549,1.9,1,0.4771
"sepoy",2,2,1,1,0.04,0.4771,0.02,0.4771,5,550.444223401707,868.83137254902,1.95,0,0.4771
"sheaf",2,2,1,1,0.04,0.4771,0.02,0.4771,5,522.620451884959,830.666666666667,1.9,2,0.4771
"Shiel",8,2,0,0,0.16,0.9542,0.02,0.4771,5,601.937548221458,818.572549019608,1.95,1,0.4771
"shies",2,2,1,1,0.04,0.4771,0.02,0.4771,5,480.49743461835,790.396078431373,1.5,7,0.4771
"shoed",3,2,3,2,0.06,0.6021,0.02,0.4771,5,509.138841221698,870.745098039216,1.5,3,0.4771
"Shola",3,2,0,0,0.06,0.6021,0.02,0.4771,5,573.671735573468,852.007843137255,1.95,0,0.4771
"shole",2,2,2,2,0.04,0.4771,0.02,0.4771,5,538.888604437703,800.16862745098,1.6,5,0.4771
"Sibyl",4,2,0,0,0.08,0.699,0.02,0.4771,5,703.672552345224,845.050980392157,2.75,0,0.4771
"sifts",3,2,3,2,0.06,0.6021,0.02,0.4771,5,535.896511426821,742.647058823529,1.7,3,0.4771
"sirup",2,2,2,2,0.04,0.4771,0.02,0.4771,5,549.189785697181,780.313725490196,1.95,1,0.4771
"sitch",2,2,2,2,0.04,0.4771,0.02,0.4771,5,526.576716018835,759.407843137255,1.25,10,0.4771
"sizer",2,2,2,2,0.04,0.4771,0.02,0.4771,5,490.263908399179,718.298039215686,1.8,3,0.4771
"skein",5,2,5,2,0.1,0.7782,0.02,0.4771,5,535.440618431903,794.388235294118,1.95,0,0.4771
"skirl",3,2,3,2,0.06,0.6021,0.02,0.4771,5,623.031410461062,736.152941176471,1.85,3,0.4771
"slims",2,2,2,2,0.04,0.4771,0.02,0.4771,5,581.758019395002,782.635294117647,1.6,8,0.4771
"Slote",18,2,0,0,0.35,1.2788,0.02,0.4771,5,567.521520073428,803.352941176471,1.9,1,0.4771
"snaky",2,2,2,2,0.04,0.4771,0.02,0.4771,5,546.925141006198,848.501960784314,1.8,2,0.4771
"Snape",27,2,0,0,0.53,1.4472,0.02,0.4771,5,526.501381461674,908.18431372549,1.95,0,0.4771
"Snook",6,2,0,0,0.12,0.8451,0.02,0.4771,5,531.033710458402,874.729411764706,1.85,0,0.4771
"snubs",2,2,2,2,0.04,0.4771,0.02,0.4771,5,470.691320802403,826.866666666667,1.75,2,0.4771
"socky",2,2,1,1,0.04,0.4771,0.02,0.4771,5,552.050436986191,824.901960784314,1.65,5,0.4771
"Solan",12,2,0,0,0.24,1.1139,0.02,0.4771,5,541.962003485246,825.917647058823,1.85,2,0.4771
"Solon",8,2,0,0,0.16,0.9542,0.02,0.4771,5,545.826962114559,822.129411764706,1.9,2,0.4771
"songy",2,2,2,2,0.04,0.4771,0.02,0.4771,5,562.476034932289,872.721568627451,1.8,2,0.4771
"sooey",2,2,2,2,0.04,0.4771,0.02,0.4771,5,503.416856226886,813.513725490196,1.8,4,0.4771
"Sophy",6,2,0,0,0.12,0.8451,0.02,0.4771,5,611.324465240641,948.521568627451,2.05,0,0.4771
"spars",2,2,2,2,0.04,0.4771,0.02,0.4771,5,505.348774177241,821.772549019608,1.4,7,0.4771
"spect",3,2,2,1,0.06,0.6021,0.02,0.4771,5,521.006409795939,818.019607843137,1.65,4,0.4771
"spews",2,2,2,2,0.04,0.4771,0.02,0.4771,5,535.162305451351,868.733333333333,1.75,2,0.4771
"Spica",3,2,1,1,0.06,0.6021,0.02,0.4771,5,560.975649160613,853.439215686275,2,0,0.4771
"Spode",3,2,1,1,0.06,0.6021,0.02,0.4771,5,571.740364354696,945.117647058824,1.95,1,0.4771
"squit",2,2,2,2,0.04,0.4771,0.02,0.4771,5,567.543861574479,789.572549019608,1.65,3,0.4771
"Stade",4,2,1,1,0.08,0.699,0.02,0.4771,5,539.018157208608,877.717647058824,1.85,2,0.4771
"stagy",2,2,2,2,0.04,0.4771,0.02,0.4771,5,586.772444595205,855.090196078431,1.8,2,0.4771
"staid",3,2,2,2,0.06,0.6021,0.02,0.4771,5,553.013997525739,792.090196078431,1.8,3,0.4771
"Steen",3,2,0,0,0.06,0.6021,0.02,0.4771,5,501.573206826827,835.850980392157,1.7,4,0.4771
"stent",2,2,1,1,0.04,0.4771,0.02,0.4771,5,500.750007316358,766.643137254902,1.65,5,0.4771
"stilt",2,2,1,1,0.04,0.4771,0.02,0.4771,5,596.209034373586,701.854901960784,1.7,3,0.4771
"Stine",2,2,0,0,0.04,0.4771,0.02,0.4771,5,539.384478011013,800.917647058823,1.8,3,0.4771
"Stosh",17,2,0,0,0.33,1.2553,0.02,0.4771,5,542.732154069225,854.866666666667,2,0,0.4771
"Strad",2,2,0,0,0.04,0.4771,0.02,0.4771,5,563.631962513634,849.337254901961,2,0,0.4771
"strew",2,2,2,2,0.04,0.4771,0.02,0.4771,5,535.44098558012,773.596078431373,1.65,5,0.4771
"stylo",2,2,2,2,0.04,0.4771,0.02,0.4771,5,629.684215952323,770.694117647059,2.05,1,0.4771
"Sunni",2,2,0,0,0.04,0.4771,0.02,0.4771,5,534.413807300395,812.525490196078,2,0,0.4771
"swags",2,2,1,1,0.04,0.4771,0.02,0.4771,5,537.051956128447,870.862745098039,1.35,10,0.4771
"Swizz",2,2,0,0,0.04,0.4771,0.02,0.4771,5,568.754911937636,797.945098039216,2.6,0,0.4771
"Tabac",3,2,1,1,0.06,0.6021,0.02,0.4771,5,547.785453082182,859.717647058824,2.15,0,0.4771
"Taber",21,2,0,0,0.41,1.3424,0.02,0.4771,5,551.018668023518,847.098039215686,1.7,6,0.4771
"tache",2,2,1,1,0.04,0.4771,0.02,0.4771,5,480.583971186845,799.917647058823,1.7,3,0.4771
"taked",2,2,2,2,0.04,0.4771,0.02,0.4771,5,532.167674328889,857.105882352941,1.05,13,0.4771
"Tambo",3,2,0,0,0.06,0.6021,0.02,0.4771,5,603.090488067682,921.019607843137,1.8,4,0.4771
"tames",2,2,2,2,0.04,0.4771,0.02,0.4771,5,488.928521164231,831.580392156863,1.25,14,0.4771
"Tangs",5,2,1,1,0.1,0.7782,0.02,0.4771,5,554.406572086092,890.172549019608,1.65,6,0.4771
"Tanka",13,2,0,0,0.25,1.1461,0.02,0.4771,5,552.111503312314,867.741176470588,1.7,4,0.4771
"teems",2,2,2,2,0.04,0.4771,0.02,0.4771,5,501.032611674248,830.435294117647,1.65,5,0.4771
"tenon",3,2,3,2,0.06,0.6021,0.02,0.4771,5,466.435354643891,789.850980392157,1.85,2,0.4771
"Terek",12,2,0,0,0.24,1.1139,0.02,0.4771,5,557.639870833,834.164705882353,1.95,0,0.4771
"Tetra",3,2,0,0,0.06,0.6021,0.02,0.4771,5,554.688607098198,791.145098039216,1.95,1,0.4771
"thane",36,2,20,2,0.71,1.5682,0.02,0.4771,5,487.336400218159,819.729411764706,1.75,2,0.4771
"throu",2,2,2,2,0.04,0.4771,0.02,0.4771,5,512.082719424267,774.843137254902,1.75,2,0.4771
"Ticky",14,2,1,1,0.27,1.1761,0.02,0.4771,5,657.002542767445,828.741176470588,1.7,5,0.4771
"tikes",2,2,2,2,0.04,0.4771,0.02,0.4771,5,520.630684146112,772.96862745098,1.05,17,0.4771
"tikka",2,2,2,2,0.04,0.4771,0.02,0.4771,5,583.357633623326,804.196078431373,2.55,0,0.4771
"tiled",2,2,2,2,0.04,0.4771,0.02,0.4771,5,591.319339798333,768.427450980392,1.2,9,0.4771
"tiler",4,2,4,2,0.08,0.699,0.02,0.4771,5,568.198441615451,696.419607843137,1.5,6,0.4771
"Timbo",5,2,0,0,0.1,0.7782,0.02,0.4771,5,645.309204645221,884.941176470588,1.75,5,0.4771
"Timon",65,2,0,0,1.27,1.8195,0.02,0.4771,5,610.914310133821,850.407843137255,1.9,2,0.4771
"tinny",2,2,2,2,0.04,0.4771,0.02,0.4771,5,561.409119509403,775.596078431373,1.65,6,0.4771
"Toffy",2,2,0,0,0.04,0.4771,0.02,0.4771,5,674.863263229307,851.807843137255,1.95,1,0.4771
"tonne",2,2,2,2,0.04,0.4771,0.02,0.4771,5,467.751297656103,789.850980392157,1.75,3,0.4771
"toque",4,2,2,1,0.08,0.699,0.02,0.4771,5,523.599101418042,826.294117647059,1.85,1,0.4771
"torte",2,2,1,1,0.04,0.4771,0.02,0.4771,5,502.412693883522,737.145098039216,1.65,3,0.4771
"totty",2,2,2,2,0.04,0.4771,0.02,0.4771,5,571.401993375368,765.047058823529,1.75,4,0.4771
"trams",7,2,5,2,0.14,0.9031,0.02,0.4771,5,528.935665921727,803.2,1.55,7,0.4771
"treys",2,2,2,2,0.04,0.4771,0.02,0.4771,5,559.016971958388,771.905882352941,1.7,6,0.4771
"trios",2,2,2,2,0.04,0.4771,0.02,0.4771,5,511.398751563039,716.294117647059,1.8,3,0.4771
"tubas",2,2,1,1,0.04,0.4771,0.02,0.4771,5,488.833627983077,811.023529411765,1.85,1,0.4771
"Tufan",3,2,0,0,0.06,0.6021,0.02,0.4771,5,570.890742144889,830.894117647059,1.95,0,0.4771
"turfs",4,2,4,2,0.08,0.699,0.02,0.4771,5,523.564122568971,743.819607843137,1.8,3,0.4771
"Tyros",4,2,1,1,0.08,0.699,0.02,0.4771,5,611.395936760049,819.474509803922,1.9,2,0.4771
"Uhuru",3,2,0,0,0.06,0.6021,0.02,0.4771,5,529.0290506026,820.454901960784,2.7,0,0.4771
"unapt",2,2,1,1,0.04,0.4771,0.02,0.4771,5,524.990767419585,833.596078431373,2.15,0,0.4771
"unsee",2,2,2,2,0.04,0.4771,0.02,0.4771,5,443.36862944635,793.858823529412,1.9,1,0.4771
"unsex",2,2,1,1,0.04,0.4771,0.02,0.4771,5,467.495141272247,782.964705882353,1.9,1,0.4771
